model,task,story_id,repetition,emergence_point
qwen7b,false_belief,fb036,1,3
qwen7b,false_belief,fb036,2,3
qwen7b,false_belief,fb036,3,3
qwen7b,false_belief,fb037,1,3
qwen7b,false_belief,fb037,2,3
qwen7b,false_belief,fb037,3,3
qwen7b,false_belief,fb038,1,4
qwen7b,false_belief,fb038,2,3
qwen7b,false_belief,fb038,3,4
qwen7b,false_belief,fb039,1,3
qwen7b,false_belief,fb039,2,3
qwen7b,false_belief,fb039,3,3
qwen7b,false_belief,fb040,1,3
qwen7b,false_belief,fb040,2,3
qwen7b,false_belief,fb040,3,3
qwen7b,false_belief,fb041,1,3
qwen7b,false_belief,fb041,2,4
qwen7b,false_belief,fb041,3,3
qwen7b,false_belief,fb042,1,3
qwen7b,false_belief,fb042,2,4
qwen7b,false_belief,fb042,3,4
qwen7b,false_belief,fb043,1,3
qwen7b,false_belief,fb043,2,3
qwen7b,false_belief,fb043,3,3
qwen7b,false_belief,fb044,1,3
qwen7b,false_belief,fb044,2,3
qwen7b,false_belief,fb044,3,3
qwen7b,false_belief,fb045,1,3
qwen7b,false_belief,fb045,2,3
qwen7b,false_belief,fb045,3,4
qwen7b,false_belief,fb046,1,4
qwen7b,false_belief,fb046,2,
qwen7b,false_belief,fb046,3,4
qwen7b,false_belief,fb047,1,3
qwen7b,false_belief,fb047,2,3
qwen7b,false_belief,fb047,3,3
qwen7b,false_belief,fb048,1,4
qwen7b,false_belief,fb048,2,4
qwen7b,false_belief,fb048,3,3
qwen7b,false_belief,fb049,1,4
qwen7b,false_belief,fb049,2,3
qwen7b,false_belief,fb049,3,3
qwen7b,false_belief,fb050,1,3
qwen7b,false_belief,fb050,2,3
qwen7b,false_belief,fb050,3,4
qwen7b,false_belief,fb051,1,3
qwen7b,false_belief,fb051,2,3
qwen7b,false_belief,fb051,3,3
qwen7b,false_belief,fb052,1,3
qwen7b,false_belief,fb052,2,3
qwen7b,false_belief,fb052,3,5
qwen7b,false_belief,fb053,1,3
qwen7b,false_belief,fb053,2,3
qwen7b,false_belief,fb053,3,4
qwen7b,false_belief,fb054,1,3
qwen7b,false_belief,fb054,2,3
qwen7b,false_belief,fb054,3,3
qwen7b,false_belief,fb055,1,2
qwen7b,false_belief,fb055,2,4
qwen7b,false_belief,fb055,3,
qwen7b,false_belief,fb056,1,3
qwen7b,false_belief,fb056,2,5
qwen7b,false_belief,fb056,3,4
qwen7b,false_belief,fb057,1,4
qwen7b,false_belief,fb057,2,3
qwen7b,false_belief,fb057,3,3
qwen7b,false_belief,fb058,1,3
qwen7b,false_belief,fb058,2,5
qwen7b,false_belief,fb058,3,3
qwen7b,false_belief,fb059,1,3
qwen7b,false_belief,fb059,2,3
qwen7b,false_belief,fb059,3,4
qwen7b,false_belief,fb060,1,3
qwen7b,false_belief,fb060,2,3
qwen7b,false_belief,fb060,3,3
qwen7b,false_belief,sfp011,1,1
qwen7b,false_belief,sfp011,2,2
qwen7b,false_belief,sfp011,3,1
qwen7b,false_belief,sfp012,1,1
qwen7b,false_belief,sfp012,2,
qwen7b,false_belief,sfp012,3,2
qwen7b,false_belief,sfp013,1,2
qwen7b,false_belief,sfp013,2,2
qwen7b,false_belief,sfp013,3,1
qwen7b,false_belief,sfp014,1,1
qwen7b,false_belief,sfp014,2,1
qwen7b,false_belief,sfp014,3,1
qwen7b,false_belief,sfp015,1,1
qwen7b,false_belief,sfp015,2,2
qwen7b,false_belief,sfp015,3,1
qwen7b,false_belief,sfp016,1,1
qwen7b,false_belief,sfp016,2,2
qwen7b,false_belief,sfp016,3,1
qwen7b,false_belief,sfp017,1,1
qwen7b,false_belief,sfp017,2,2
qwen7b,false_belief,sfp017,3,1
qwen7b,false_belief,sfp018,1,1
qwen7b,false_belief,sfp018,2,1
qwen7b,false_belief,sfp018,3,1
qwen7b,false_belief,sfp019,1,2
qwen7b,false_belief,sfp019,2,1
qwen7b,false_belief,sfp019,3,2
qwen7b,false_belief,sfp020,1,1
qwen7b,false_belief,sfp020,2,1
qwen7b,false_belief,sfp020,3,1
qwen7b,faux_pas,sfp001,1,5
qwen7b,faux_pas,sfp001,2,4
qwen7b,faux_pas,sfp001,3,3
qwen7b,faux_pas,sfp002,1,5
qwen7b,faux_pas,sfp002,2,5
qwen7b,faux_pas,sfp002,3,5
qwen7b,faux_pas,sfp003,1,5
qwen7b,faux_pas,sfp003,2,5
qwen7b,faux_pas,sfp003,3,5
qwen7b,faux_pas,sfp004,1,4
qwen7b,faux_pas,sfp004,2,4
qwen7b,faux_pas,sfp004,3,4
qwen7b,faux_pas,sfp005,1,3
qwen7b,faux_pas,sfp005,2,3
qwen7b,faux_pas,sfp005,3,3
qwen7b,faux_pas,sfp006,1,3
qwen7b,faux_pas,sfp006,2,3
qwen7b,faux_pas,sfp006,3,3
qwen7b,faux_pas,sfp007,1,5
qwen7b,faux_pas,sfp007,2,5
qwen7b,faux_pas,sfp007,3,5
qwen7b,faux_pas,sfp008,1,5
qwen7b,faux_pas,sfp008,2,5
qwen7b,faux_pas,sfp008,3,5
qwen7b,faux_pas,sfp009,1,
qwen7b,faux_pas,sfp009,2,
qwen7b,faux_pas,sfp009,3,4
qwen7b,faux_pas,sfp010,1,3
qwen7b,faux_pas,sfp010,2,
qwen7b,faux_pas,sfp010,3,3
qwen7b,implicature,swmimp001,1,6
qwen7b,implicature,swmimp001,2,6
qwen7b,implicature,swmimp001,3,6
qwen7b,implicature,swmimp002,1,
qwen7b,implicature,swmimp002,2,
qwen7b,implicature,swmimp002,3,
qwen7b,implicature,swmimp003,1,1
qwen7b,implicature,swmimp003,2,
qwen7b,implicature,swmimp003,3,4
qwen7b,implicature,swmimp004,1,1
qwen7b,implicature,swmimp004,2,1
qwen7b,implicature,swmimp004,3,2
qwen7b,implicature,swmimp005,1,
qwen7b,implicature,swmimp005,2,
qwen7b,implicature,swmimp005,3,2
qwen7b,implicature,swmimp006,1,
qwen7b,implicature,swmimp006,2,2
qwen7b,implicature,swmimp006,3,3
qwen7b,implicature,swmimp007,1,7
qwen7b,implicature,swmimp007,2,7
qwen7b,implicature,swmimp007,3,7
qwen7b,implicature,swmimp008,1,3
qwen7b,implicature,swmimp008,2,1
qwen7b,implicature,swmimp008,3,2
qwen7b,implicature,swmimp009,1,3
qwen7b,implicature,swmimp009,2,2
qwen7b,implicature,swmimp009,3,2
qwen7b,implicature,swmimp010,1,1
qwen7b,implicature,swmimp010,2,5
qwen7b,implicature,swmimp010,3,1
qwen7b,implicature,swmimp011,1,1
qwen7b,implicature,swmimp011,2,2
qwen7b,implicature,swmimp011,3,1
qwen7b,implicature,swmimp012,1,2
qwen7b,implicature,swmimp012,2,2
qwen7b,implicature,swmimp012,3,2
qwen7b,implicature,swmimp013,1,
qwen7b,implicature,swmimp013,2,
qwen7b,implicature,swmimp013,3,
qwen7b,implicature,swmimp014,1,
qwen7b,implicature,swmimp014,2,
qwen7b,implicature,swmimp014,3,
qwen7b,implicature,swmimp015,1,
qwen7b,implicature,swmimp015,2,
qwen7b,implicature,swmimp015,3,
qwen7b,implicature,swmimp016,1,9
qwen7b,implicature,swmimp016,2,8
qwen7b,implicature,swmimp016,3,1
qwen7b,implicature,swmimp017,1,1
qwen7b,implicature,swmimp017,2,1
qwen7b,implicature,swmimp017,3,
qwen7b,implicature,swmimp018,1,
qwen7b,implicature,swmimp018,2,
qwen7b,implicature,swmimp018,3,
qwen7b,implicature,swmimp019,1,2
qwen7b,implicature,swmimp019,2,3
qwen7b,implicature,swmimp019,3,3
qwen7b,implicature,swmimp020,1,
qwen7b,implicature,swmimp020,2,1
qwen7b,implicature,swmimp020,3,
qwen7b,implicature,swmimp021,1,2
qwen7b,implicature,swmimp021,2,
qwen7b,implicature,swmimp021,3,1
qwen7b,implicature,swmimp022,1,
qwen7b,implicature,swmimp022,2,4
qwen7b,implicature,swmimp022,3,4
qwen7b,implicature,swmimp023,1,2
qwen7b,implicature,swmimp023,2,1
qwen7b,implicature,swmimp023,3,1
qwen7b,implicature,swmimp024,1,4
qwen7b,implicature,swmimp024,2,2
qwen7b,implicature,swmimp024,3,4
qwen7b,implicature,swmimp025,1,5
qwen7b,implicature,swmimp025,2,6
qwen7b,implicature,swmimp025,3,
qwen7b,implicature,swmimp026,1,4
qwen7b,implicature,swmimp026,2,
qwen7b,implicature,swmimp026,3,
qwen7b,implicature,swmimp027,1,1
qwen7b,implicature,swmimp027,2,
qwen7b,implicature,swmimp027,3,
qwen7b,implicature,swmimp028,1,3
qwen7b,implicature,swmimp028,2,1
qwen7b,implicature,swmimp028,3,6
qwen7b,implicature,swmimp029,1,
qwen7b,implicature,swmimp029,2,
qwen7b,implicature,swmimp029,3,
qwen7b,implicature,swmimp030,1,3
qwen7b,implicature,swmimp030,2,1
qwen7b,implicature,swmimp030,3,1
qwen7b,implicature,swmimp031,1,
qwen7b,implicature,swmimp031,2,4
qwen7b,implicature,swmimp031,3,
qwen7b,implicature,swmimp032,1,
qwen7b,implicature,swmimp032,2,
qwen7b,implicature,swmimp032,3,
qwen7b,implicature,swmimp033,1,3
qwen7b,implicature,swmimp033,2,3
qwen7b,implicature,swmimp033,3,3
qwen7b,implicature,swmimp034,1,
qwen7b,implicature,swmimp034,2,
qwen7b,implicature,swmimp034,3,
qwen7b,implicature,swmimp035,1,
qwen7b,implicature,swmimp035,2,5
qwen7b,implicature,swmimp035,3,5
qwen7b,implicature,swmimp036,1,
qwen7b,implicature,swmimp036,2,
qwen7b,implicature,swmimp036,3,
qwen7b,implicature,swmimp037,1,4
qwen7b,implicature,swmimp037,2,
qwen7b,implicature,swmimp037,3,
qwen7b,implicature,swmimp038,1,
qwen7b,implicature,swmimp038,2,
qwen7b,implicature,swmimp038,3,
qwen7b,implicature,swmimp039,1,
qwen7b,implicature,swmimp039,2,1
qwen7b,implicature,swmimp039,3,3
qwen7b,implicature,swmimp040,1,1
qwen7b,implicature,swmimp040,2,
qwen7b,implicature,swmimp040,3,2
qwen7b,implicature,swmimp041,1,
qwen7b,implicature,swmimp041,2,
qwen7b,implicature,swmimp041,3,
qwen7b,implicature,swmimp042,1,4
qwen7b,implicature,swmimp042,2,4
qwen7b,implicature,swmimp042,3,
qwen7b,implicature,swmimp043,1,
qwen7b,implicature,swmimp043,2,
qwen7b,implicature,swmimp043,3,
qwen7b,implicature,swmimp044,1,5
qwen7b,implicature,swmimp044,2,6
qwen7b,implicature,swmimp044,3,5
qwen7b,implicature,swmimp045,1,
qwen7b,implicature,swmimp045,2,1
qwen7b,implicature,swmimp045,3,
qwen7b,implicature,swmimp046,1,
qwen7b,implicature,swmimp046,2,
qwen7b,implicature,swmimp046,3,
qwen7b,implicature,swmimp047,1,
qwen7b,implicature,swmimp047,2,
qwen7b,implicature,swmimp047,3,
qwen7b,implicature,swmimp048,1,
qwen7b,implicature,swmimp048,2,
qwen7b,implicature,swmimp048,3,
qwen7b,implicature,swmimp049,1,
qwen7b,implicature,swmimp049,2,
qwen7b,implicature,swmimp049,3,
qwen7b,implicature,swmimp050,1,
qwen7b,implicature,swmimp050,2,
qwen7b,implicature,swmimp050,3,
qwen7b,implicature,swmimp051,1,2
qwen7b,implicature,swmimp051,2,2
qwen7b,implicature,swmimp051,3,1
qwen7b,implicature,swmimp052,1,
qwen7b,implicature,swmimp052,2,5
qwen7b,implicature,swmimp052,3,3
qwen7b,implicature,swmimp053,1,7
qwen7b,implicature,swmimp053,2,4
qwen7b,implicature,swmimp053,3,6
qwen7b,implicature,swmimp054,1,
qwen7b,implicature,swmimp054,2,
qwen7b,implicature,swmimp054,3,
qwen7b,implicature,swmimp055,1,2
qwen7b,implicature,swmimp055,2,1
qwen7b,implicature,swmimp055,3,2
qwen7b,implicature,swmimp056,1,
qwen7b,implicature,swmimp056,2,
qwen7b,implicature,swmimp056,3,
qwen7b,implicature,swmimp057,1,
qwen7b,implicature,swmimp057,2,
qwen7b,implicature,swmimp057,3,
qwen7b,implicature,swmimp058,1,1
qwen7b,implicature,swmimp058,2,4
qwen7b,implicature,swmimp058,3,3
qwen7b,implicature,swmimp059,1,
qwen7b,implicature,swmimp059,2,
qwen7b,implicature,swmimp059,3,
qwen7b,implicature,swmimp060,1,3
qwen7b,implicature,swmimp060,2,1
qwen7b,implicature,swmimp060,3,1
qwen7b,implicature,swmimp061,1,
qwen7b,implicature,swmimp061,2,1
qwen7b,implicature,swmimp061,3,
qwen7b,implicature,swmimp062,1,1
qwen7b,implicature,swmimp062,2,3
qwen7b,implicature,swmimp062,3,3
qwen7b,implicature,swmimp063,1,
qwen7b,implicature,swmimp063,2,
qwen7b,implicature,swmimp063,3,
qwen7b,implicature,swmimp064,1,1
qwen7b,implicature,swmimp064,2,2
qwen7b,implicature,swmimp064,3,2
qwen7b,implicature,swmimp065,1,3
qwen7b,implicature,swmimp065,2,3
qwen7b,implicature,swmimp065,3,2
qwen7b,implicature,swmimp066,1,1
qwen7b,implicature,swmimp066,2,3
qwen7b,implicature,swmimp066,3,2
qwen7b,implicature,swmimp067,1,
qwen7b,implicature,swmimp067,2,
qwen7b,implicature,swmimp067,3,
qwen7b,implicature,swmimp068,1,1
qwen7b,implicature,swmimp068,2,2
qwen7b,implicature,swmimp068,3,1
qwen7b,implicature,swmimp069,1,3
qwen7b,implicature,swmimp069,2,3
qwen7b,implicature,swmimp069,3,4
qwen7b,implicature,swmimp070,1,5
qwen7b,implicature,swmimp070,2,
qwen7b,implicature,swmimp070,3,
qwen7b,implicature,swmimp071,1,2
qwen7b,implicature,swmimp071,2,2
qwen7b,implicature,swmimp071,3,3
qwen7b,implicature,swmimp072,1,1
qwen7b,implicature,swmimp072,2,1
qwen7b,implicature,swmimp072,3,1
qwen7b,implicature,swmimp073,1,1
qwen7b,implicature,swmimp073,2,4
qwen7b,implicature,swmimp073,3,2
qwen7b,implicature,swmimp074,1,
qwen7b,implicature,swmimp074,2,6
qwen7b,implicature,swmimp074,3,
qwen7b,implicature,swmimp075,1,1
qwen7b,implicature,swmimp075,2,1
qwen7b,implicature,swmimp075,3,1
qwen7b,implicature,swmimp076,1,
qwen7b,implicature,swmimp076,2,3
qwen7b,implicature,swmimp076,3,3
qwen7b,implicature,swmimp077,1,6
qwen7b,implicature,swmimp077,2,3
qwen7b,implicature,swmimp077,3,2
qwen7b,implicature,swmimp078,1,1
qwen7b,implicature,swmimp078,2,3
qwen7b,implicature,swmimp078,3,1
qwen7b,implicature,swmimp079,1,6
qwen7b,implicature,swmimp079,2,
qwen7b,implicature,swmimp079,3,
qwen7b,implicature,swmimp080,1,6
qwen7b,implicature,swmimp080,2,1
qwen7b,implicature,swmimp080,3,2
qwen7b,implicature,swmimp081,1,
qwen7b,implicature,swmimp081,2,
qwen7b,implicature,swmimp081,3,4
qwen7b,implicature,swmimp082,1,1
qwen7b,implicature,swmimp082,2,
qwen7b,implicature,swmimp082,3,4
qwen7b,implicature,swmimp083,1,
qwen7b,implicature,swmimp083,2,3
qwen7b,implicature,swmimp083,3,3
qwen7b,implicature,swmimp084,1,
qwen7b,implicature,swmimp084,2,
qwen7b,implicature,swmimp084,3,
qwen7b,implicature,swmimp085,1,
qwen7b,implicature,swmimp085,2,
qwen7b,implicature,swmimp085,3,
qwen7b,implicature,swmimp086,1,2
qwen7b,implicature,swmimp086,2,1
qwen7b,implicature,swmimp086,3,5
qwen7b,implicature,swmimp087,1,1
qwen7b,implicature,swmimp087,2,3
qwen7b,implicature,swmimp087,3,
qwen7b,implicature,swmimp088,1,
qwen7b,implicature,swmimp088,2,
qwen7b,implicature,swmimp088,3,
qwen7b,implicature,swmimp089,1,
qwen7b,implicature,swmimp089,2,
qwen7b,implicature,swmimp089,3,
qwen7b,implicature,swmimp090,1,4
qwen7b,implicature,swmimp090,2,1
qwen7b,implicature,swmimp090,3,3
qwen7b,implicature,swmimp091,1,
qwen7b,implicature,swmimp091,2,
qwen7b,implicature,swmimp091,3,
qwen7b,implicature,swmimp092,1,6
qwen7b,implicature,swmimp092,2,7
qwen7b,implicature,swmimp092,3,3
qwen7b,implicature,swmimp093,1,2
qwen7b,implicature,swmimp093,2,2
qwen7b,implicature,swmimp093,3,1
qwen7b,implicature,swmimp094,1,2
qwen7b,implicature,swmimp094,2,5
qwen7b,implicature,swmimp094,3,7
qwen7b,implicature,swmimp095,1,5
qwen7b,implicature,swmimp095,2,1
qwen7b,implicature,swmimp095,3,5
qwen7b,implicature,swmimp096,1,
qwen7b,implicature,swmimp096,2,5
qwen7b,implicature,swmimp096,3,4
qwen7b,implicature,swmimp097,1,1
qwen7b,implicature,swmimp097,2,1
qwen7b,implicature,swmimp097,3,4
qwen7b,implicature,swmimp098,1,1
qwen7b,implicature,swmimp098,2,1
qwen7b,implicature,swmimp098,3,5
qwen7b,implicature,swmimp099,1,5
qwen7b,implicature,swmimp099,2,
qwen7b,implicature,swmimp099,3,
qwen7b,implicature,swmimp100,1,2
qwen7b,implicature,swmimp100,2,5
qwen7b,implicature,swmimp100,3,4
qwen7b,implicature,swmimp101,1,
qwen7b,implicature,swmimp101,2,
qwen7b,implicature,swmimp101,3,
qwen7b,implicature,swmimp102,1,
qwen7b,implicature,swmimp102,2,
qwen7b,implicature,swmimp102,3,
qwen7b,implicature,swmimp103,1,
qwen7b,implicature,swmimp103,2,
qwen7b,implicature,swmimp103,3,
qwen7b,implicature,swmimp104,1,
qwen7b,implicature,swmimp104,2,
qwen7b,implicature,swmimp104,3,
qwen7b,implicature,swmimp105,1,1
qwen7b,implicature,swmimp105,2,
qwen7b,implicature,swmimp105,3,
qwen7b,implicature,swmimp106,1,
qwen7b,implicature,swmimp106,2,
qwen7b,implicature,swmimp106,3,
qwen7b,implicature,swmimp107,1,
qwen7b,implicature,swmimp107,2,
qwen7b,implicature,swmimp107,3,
qwen7b,implicature,swmimp108,1,
qwen7b,implicature,swmimp108,2,
qwen7b,implicature,swmimp108,3,1
qwen7b,implicature,swmimp109,1,1
qwen7b,implicature,swmimp109,2,
qwen7b,implicature,swmimp109,3,
qwen7b,implicature,swmimp110,1,
qwen7b,implicature,swmimp110,2,
qwen7b,implicature,swmimp110,3,3
qwen7b,implicature,swmimp111,1,1
qwen7b,implicature,swmimp111,2,3
qwen7b,implicature,swmimp111,3,1
qwen7b,implicature,swmimp112,1,2
qwen7b,implicature,swmimp112,2,1
qwen7b,implicature,swmimp112,3,2
qwen7b,implicature,swmimp113,1,5
qwen7b,implicature,swmimp113,2,4
qwen7b,implicature,swmimp113,3,6
qwen7b,implicature,swmimp114,1,
qwen7b,implicature,swmimp114,2,
qwen7b,implicature,swmimp114,3,7
qwen7b,implicature,swmimp115,1,
qwen7b,implicature,swmimp115,2,
qwen7b,implicature,swmimp115,3,
qwen7b,implicature,swmimp116,1,1
qwen7b,implicature,swmimp116,2,1
qwen7b,implicature,swmimp116,3,1
qwen7b,implicature,swmimp117,1,1
qwen7b,implicature,swmimp117,2,1
qwen7b,implicature,swmimp117,3,1
qwen7b,implicature,swmimp118,1,4
qwen7b,implicature,swmimp118,2,
qwen7b,implicature,swmimp118,3,4
qwen7b,implicature,swmimp119,1,
qwen7b,implicature,swmimp119,2,
qwen7b,implicature,swmimp119,3,
qwen7b,implicature,swmimp120,1,1
qwen7b,implicature,swmimp120,2,4
qwen7b,implicature,swmimp120,3,1
qwen7b,implicature,swmimp121,1,5
qwen7b,implicature,swmimp121,2,1
qwen7b,implicature,swmimp121,3,3
qwen7b,implicature,swmimp122,1,1
qwen7b,implicature,swmimp122,2,1
qwen7b,implicature,swmimp122,3,1
qwen7b,implicature,swmimp123,1,1
qwen7b,implicature,swmimp123,2,5
qwen7b,implicature,swmimp123,3,2
qwen7b,implicature,swmimp124,1,
qwen7b,implicature,swmimp124,2,13
qwen7b,implicature,swmimp124,3,
qwen7b,implicature,swmimp125,1,9
qwen7b,implicature,swmimp125,2,
qwen7b,implicature,swmimp125,3,1
qwen7b,implicature,swmimp126,1,2
qwen7b,implicature,swmimp126,2,2
qwen7b,implicature,swmimp126,3,1
qwen7b,implicature,swmimp127,1,2
qwen7b,implicature,swmimp127,2,1
qwen7b,implicature,swmimp127,3,4
qwen7b,implicature,swmimp128,1,
qwen7b,implicature,swmimp128,2,2
qwen7b,implicature,swmimp128,3,
qwen7b,implicature,swmimp129,1,
qwen7b,implicature,swmimp129,2,
qwen7b,implicature,swmimp129,3,
qwen7b,implicature,swmimp130,1,
qwen7b,implicature,swmimp130,2,
qwen7b,implicature,swmimp130,3,
qwen7b,implicature,swmimp131,1,
qwen7b,implicature,swmimp131,2,
qwen7b,implicature,swmimp131,3,1
qwen7b,implicature,swmimp132,1,1
qwen7b,implicature,swmimp132,2,1
qwen7b,implicature,swmimp132,3,2
qwen7b,implicature,swmimp133,1,1
qwen7b,implicature,swmimp133,2,1
qwen7b,implicature,swmimp133,3,6
qwen7b,implicature,swmimp134,1,2
qwen7b,implicature,swmimp134,2,3
qwen7b,implicature,swmimp134,3,
qwen7b,implicature,swmimp135,1,4
qwen7b,implicature,swmimp135,2,4
qwen7b,implicature,swmimp135,3,4
qwen7b,implicature,swmimp136,1,
qwen7b,implicature,swmimp136,2,
qwen7b,implicature,swmimp136,3,
qwen7b,implicature,swmimp137,1,1
qwen7b,implicature,swmimp137,2,
qwen7b,implicature,swmimp137,3,4
qwen7b,implicature,swmimp138,1,1
qwen7b,implicature,swmimp138,2,1
qwen7b,implicature,swmimp138,3,
qwen7b,implicature,swmimp139,1,6
qwen7b,implicature,swmimp139,2,2
qwen7b,implicature,swmimp139,3,
qwen7b,implicature,swmimp140,1,30
qwen7b,implicature,swmimp140,2,37
qwen7b,implicature,swmimp140,3,3
qwen7b,implicature,swmimp141,1,8
qwen7b,implicature,swmimp141,2,7
qwen7b,implicature,swmimp141,3,10
qwen7b,implicature,swmimp142,1,
qwen7b,implicature,swmimp142,2,
qwen7b,implicature,swmimp142,3,
qwen7b,implicature,swmimp143,1,1
qwen7b,implicature,swmimp143,2,1
qwen7b,implicature,swmimp143,3,1
qwen7b,implicature,swmimp144,1,
qwen7b,implicature,swmimp144,2,
qwen7b,implicature,swmimp144,3,23
qwen7b,implicature,swmimp145,1,2
qwen7b,implicature,swmimp145,2,2
qwen7b,implicature,swmimp145,3,2
qwen7b,implicature,swmimp146,1,24
qwen7b,implicature,swmimp146,2,3
qwen7b,implicature,swmimp146,3,18
qwen7b,implicature,swmimp147,1,1
qwen7b,implicature,swmimp147,2,
qwen7b,implicature,swmimp147,3,
qwen7b,implicature,swmimp148,1,
qwen7b,implicature,swmimp148,2,
qwen7b,implicature,swmimp148,3,
qwen7b,implicature,swmimp149,1,11
qwen7b,implicature,swmimp149,2,
qwen7b,implicature,swmimp149,3,7
qwen7b,implicature,swmimp150,1,3
qwen7b,implicature,swmimp150,2,
qwen7b,implicature,swmimp150,3,
qwen7b,implicature,swmimp151,1,
qwen7b,implicature,swmimp151,2,
qwen7b,implicature,swmimp151,3,
qwen7b,implicature,swmimp152,1,5
qwen7b,implicature,swmimp152,2,2
qwen7b,implicature,swmimp152,3,7
qwen7b,implicature,swmimp153,1,6
qwen7b,implicature,swmimp153,2,8
qwen7b,implicature,swmimp153,3,4
qwen7b,implicature,swmimp154,1,
qwen7b,implicature,swmimp154,2,
qwen7b,implicature,swmimp154,3,
qwen7b,implicature,swmimp155,1,1
qwen7b,implicature,swmimp155,2,1
qwen7b,implicature,swmimp155,3,
qwen7b,implicature,swmimp156,1,14
qwen7b,implicature,swmimp156,2,14
qwen7b,implicature,swmimp156,3,
qwen7b,implicature,swmimp157,1,3
qwen7b,implicature,swmimp157,2,3
qwen7b,implicature,swmimp157,3,3
qwen7b,implicature,swmimp158,1,1
qwen7b,implicature,swmimp158,2,2
qwen7b,implicature,swmimp158,3,2
qwen7b,implicature,swmimp159,1,7
qwen7b,implicature,swmimp159,2,3
qwen7b,implicature,swmimp159,3,3
qwen7b,implicature,swmimp160,1,8
qwen7b,implicature,swmimp160,2,
qwen7b,implicature,swmimp160,3,
qwen7b,implicature,swmimp161,1,
qwen7b,implicature,swmimp161,2,
qwen7b,implicature,swmimp161,3,
qwen7b,implicature,swmimp162,1,
qwen7b,implicature,swmimp162,2,
qwen7b,implicature,swmimp162,3,7
qwen7b,implicature,swmimp163,1,9
qwen7b,implicature,swmimp163,2,10
qwen7b,implicature,swmimp163,3,9
qwen7b,implicature,swmimp164,1,
qwen7b,implicature,swmimp164,2,
qwen7b,implicature,swmimp164,3,
qwen7b,implicature,swmimp165,1,
qwen7b,implicature,swmimp165,2,
qwen7b,implicature,swmimp165,3,3
qwen7b,implicature,swmimp166,1,1
qwen7b,implicature,swmimp166,2,1
qwen7b,implicature,swmimp166,3,1
qwen7b,implicature,swmimp167,1,2
qwen7b,implicature,swmimp167,2,1
qwen7b,implicature,swmimp167,3,1
qwen7b,implicature,swmimp168,1,2
qwen7b,implicature,swmimp168,2,2
qwen7b,implicature,swmimp168,3,3
qwen7b,implicature,swmimp169,1,2
qwen7b,implicature,swmimp169,2,1
qwen7b,implicature,swmimp169,3,1
qwen7b,implicature,swmimp170,1,2
qwen7b,implicature,swmimp170,2,1
qwen7b,implicature,swmimp170,3,1
qwen7b,implicature,swmimp171,1,5
qwen7b,implicature,swmimp171,2,4
qwen7b,implicature,swmimp171,3,4
qwen7b,implicature,swmimp172,1,2
qwen7b,implicature,swmimp172,2,4
qwen7b,implicature,swmimp172,3,1
qwen7b,implicature,swmimp173,1,3
qwen7b,implicature,swmimp173,2,3
qwen7b,implicature,swmimp173,3,2
qwen7b,implicature,swmimp174,1,1
qwen7b,implicature,swmimp174,2,2
qwen7b,implicature,swmimp174,3,1
qwen7b,implicature,swmimp175,1,1
qwen7b,implicature,swmimp175,2,2
qwen7b,implicature,swmimp175,3,2
qwen7b,implicature,swmimp176,1,4
qwen7b,implicature,swmimp176,2,
qwen7b,implicature,swmimp176,3,
qwen7b,implicature,swmimp177,1,4
qwen7b,implicature,swmimp177,2,3
qwen7b,implicature,swmimp177,3,4
qwen7b,implicature,swmimp178,1,2
qwen7b,implicature,swmimp178,2,2
qwen7b,implicature,swmimp178,3,5
qwen7b,implicature,swmimp179,1,5
qwen7b,implicature,swmimp179,2,2
qwen7b,implicature,swmimp179,3,6
qwen7b,implicature,swmimp180,1,1
qwen7b,implicature,swmimp180,2,1
qwen7b,implicature,swmimp180,3,2
qwen7b,implicature,swmimp181,1,
qwen7b,implicature,swmimp181,2,
qwen7b,implicature,swmimp181,3,
qwen7b,implicature,swmimp182,1,2
qwen7b,implicature,swmimp182,2,
qwen7b,implicature,swmimp182,3,
qwen7b,implicature,swmimp183,1,4
qwen7b,implicature,swmimp183,2,
qwen7b,implicature,swmimp183,3,3
qwen7b,implicature,swmimp184,1,
qwen7b,implicature,swmimp184,2,
qwen7b,implicature,swmimp184,3,
qwen7b,implicature,swmimp185,1,3
qwen7b,implicature,swmimp185,2,3
qwen7b,implicature,swmimp185,3,2
qwen7b,implicature,swmimp186,1,
qwen7b,implicature,swmimp186,2,
qwen7b,implicature,swmimp186,3,1
qwen7b,implicature,swmimp187,1,
qwen7b,implicature,swmimp187,2,3
qwen7b,implicature,swmimp187,3,
qwen7b,implicature,swmimp188,1,1
qwen7b,implicature,swmimp188,2,4
qwen7b,implicature,swmimp188,3,3
qwen7b,implicature,swmimp189,1,1
qwen7b,implicature,swmimp189,2,2
qwen7b,implicature,swmimp189,3,1
qwen7b,implicature,swmimp190,1,
qwen7b,implicature,swmimp190,2,3
qwen7b,implicature,swmimp190,3,2
qwen7b,implicature,swmimp191,1,4
qwen7b,implicature,swmimp191,2,5
qwen7b,implicature,swmimp191,3,
qwen7b,implicature,swmimp192,1,1
qwen7b,implicature,swmimp192,2,1
qwen7b,implicature,swmimp192,3,1
qwen7b,implicature,swmimp193,1,
qwen7b,implicature,swmimp193,2,2
